ProvinceID,Province_Name,Year,R35mm (Day)
39,Nong Bua Lamphu,2015,7
39,Nong Bua Lamphu,2016,10
39,Nong Bua Lamphu,2017,13
39,Nong Bua Lamphu,2018,9
39,Nong Bua Lamphu,2019,7
39,Nong Bua Lamphu,2020,9
39,Nong Bua Lamphu,2021,11
39,Nong Bua Lamphu,2022,12
39,Nong Bua Lamphu,2023,10
40,Khon Kaen,1979,8
40,Khon Kaen,1980,9
40,Khon Kaen,1981,8
40,Khon Kaen,1982,9
40,Khon Kaen,1983,9
40,Khon Kaen,1984,8
40,Khon Kaen,1985,8
40,Khon Kaen,1986,8
40,Khon Kaen,1987,9
40,Khon Kaen,1988,10
40,Khon Kaen,1989,8
40,Khon Kaen,1990,10
40,Khon Kaen,1991,8
40,Khon Kaen,1992,7
40,Khon Kaen,1993,7
40,Khon Kaen,1994,10
40,Khon Kaen,1995,9
40,Khon Kaen,1996,10
40,Khon Kaen,1997,8
40,Khon Kaen,1998,8
40,Khon Kaen,1999,10
40,Khon Kaen,2000,13
40,Khon Kaen,2001,8
40,Khon Kaen,2002,10
40,Khon Kaen,2003,8
40,Khon Kaen,2004,9
40,Khon Kaen,2005,7
40,Khon Kaen,2006,9
40,Khon Kaen,2007,10
40,Khon Kaen,2008,12
40,Khon Kaen,2009,10
40,Khon Kaen,2010,10
40,Khon Kaen,2011,11
40,Khon Kaen,2012,8
40,Khon Kaen,2013,8
40,Khon Kaen,2014,7
40,Khon Kaen,2015,7
40,Khon Kaen,2016,11
40,Khon Kaen,2017,12
40,Khon Kaen,2018,8
40,Khon Kaen,2019,7
40,Khon Kaen,2020,9
40,Khon Kaen,2021,9
40,Khon Kaen,2022,12
40,Khon Kaen,2023,9
41,Udon Thani,1979,9
41,Udon Thani,1980,11
41,Udon Thani,1981,10
41,Udon Thani,1982,9
41,Udon Thani,1983,7
41,Udon Thani,1984,8
41,Udon Thani,1985,6
41,Udon Thani,1986,10
41,Udon Thani,1987,10
41,Udon Thani,1988,11
41,Udon Thani,1989,8
41,Udon Thani,1990,11
41,Udon Thani,1991,9
41,Udon Thani,1992,8
41,Udon Thani,1993,7
41,Udon Thani,1994,13
41,Udon Thani,1995,10
41,Udon Thani,1996,12
41,Udon Thani,1997,10
41,Udon Thani,1998,7
41,Udon Thani,1999,13
41,Udon Thani,2000,11
41,Udon Thani,2001,11
41,Udon Thani,2002,13
41,Udon Thani,2003,11
41,Udon Thani,2004,10
41,Udon Thani,2005,10
41,Udon Thani,2006,11
41,Udon Thani,2007,10
41,Udon Thani,2008,14
41,Udon Thani,2009,11
41,Udon Thani,2010,11
41,Udon Thani,2011,14
41,Udon Thani,2012,9
41,Udon Thani,2013,9
41,Udon Thani,2014,9
41,Udon Thani,2015,8
41,Udon Thani,2016,10
41,Udon Thani,2017,16
41,Udon Thani,2018,11
41,Udon Thani,2019,9
41,Udon Thani,2020,10
41,Udon Thani,2021,10
41,Udon Thani,2022,12
41,Udon Thani,2023,10
42,Loei,1979,6
42,Loei,1980,10
42,Loei,1981,7
42,Loei,1982,6
42,Loei,1983,8
42,Loei,1984,7
42,Loei,1985,8
42,Loei,1986,8
42,Loei,1987,8
42,Loei,1988,10
42,Loei,1989,7
42,Loei,1990,8
42,Loei,1991,8
42,Loei,1992,7
42,Loei,1993,5
42,Loei,1994,11
42,Loei,1995,9
42,Loei,1996,9
42,Loei,1997,7
42,Loei,1998,7
42,Loei,1999,10
42,Loei,2000,10
42,Loei,2001,10
42,Loei,2002,10
42,Loei,2003,8
42,Loei,2004,8
42,Loei,2005,7
42,Loei,2006,9
42,Loei,2007,10
42,Loei,2008,9
42,Loei,2009,8
42,Loei,2010,9
42,Loei,2011,13
42,Loei,2012,7
42,Loei,2013,9
42,Loei,2014,7
42,Loei,2015,5
42,Loei,2016,9
42,Loei,2017,10
42,Loei,2018,7
42,Loei,2019,5
42,Loei,2020,7
42,Loei,2021,11
42,Loei,2022,11
42,Loei,2023,9
43,Nong Khai,1979,8
43,Nong Khai,1980,13
43,Nong Khai,1981,12
43,Nong Khai,1982,10
43,Nong Khai,1983,8
43,Nong Khai,1984,9
43,Nong Khai,1985,7
43,Nong Khai,1986,14
43,Nong Khai,1987,10
43,Nong Khai,1988,11
43,Nong Khai,1989,8
43,Nong Khai,1990,10
43,Nong Khai,1991,8
43,Nong Khai,1992,9
43,Nong Khai,1993,7
43,Nong Khai,1994,14
43,Nong Khai,1995,11
43,Nong Khai,1996,10
43,Nong Khai,1997,11
43,Nong Khai,1998,7
43,Nong Khai,1999,15
43,Nong Khai,2000,9
43,Nong Khai,2001,13
43,Nong Khai,2002,14
43,Nong Khai,2003,13
43,Nong Khai,2004,11
43,Nong Khai,2005,11
43,Nong Khai,2006,12
43,Nong Khai,2007,10
43,Nong Khai,2008,16
43,Nong Khai,2009,13
43,Nong Khai,2010,11
43,Nong Khai,2011,15
43,Nong Khai,2012,11
43,Nong Khai,2013,9
43,Nong Khai,2014,10
43,Nong Khai,2015,9
43,Nong Khai,2016,12
43,Nong Khai,2017,16
43,Nong Khai,2018,13
43,Nong Khai,2019,10
43,Nong Khai,2020,12
43,Nong Khai,2021,12
43,Nong Khai,2022,15
43,Nong Khai,2023,11
44,Maha Sarakham,1979,9
44,Maha Sarakham,1980,9
44,Maha Sarakham,1981,7
44,Maha Sarakham,1982,8
44,Maha Sarakham,1983,10
44,Maha Sarakham,1984,9
44,Maha Sarakham,1985,9
44,Maha Sarakham,1986,8
44,Maha Sarakham,1987,8
44,Maha Sarakham,1988,10
44,Maha Sarakham,1989,8
44,Maha Sarakham,1990,9
44,Maha Sarakham,1991,8
44,Maha Sarakham,1992,7
44,Maha Sarakham,1993,6
44,Maha Sarakham,1994,10
44,Maha Sarakham,1995,8
44,Maha Sarakham,1996,10
44,Maha Sarakham,1997,9
44,Maha Sarakham,1998,8
44,Maha Sarakham,1999,10
44,Maha Sarakham,2000,12
44,Maha Sarakham,2001,8
44,Maha Sarakham,2002,10
44,Maha Sarakham,2003,8
44,Maha Sarakham,2004,9
44,Maha Sarakham,2005,8
44,Maha Sarakham,2006,10
44,Maha Sarakham,2007,12
44,Maha Sarakham,2008,12
44,Maha Sarakham,2009,10
44,Maha Sarakham,2010,9
44,Maha Sarakham,2011,11
44,Maha Sarakham,2012,8
44,Maha Sarakham,2013,10
44,Maha Sarakham,2014,5
44,Maha Sarakham,2015,7
44,Maha Sarakham,2016,12
44,Maha Sarakham,2017,13
44,Maha Sarakham,2018,8
44,Maha Sarakham,2019,9
44,Maha Sarakham,2020,8
44,Maha Sarakham,2021,10
44,Maha Sarakham,2022,13
44,Maha Sarakham,2023,10
45,Roi Et,1979,12
45,Roi Et,1980,9
45,Roi Et,1981,8
45,Roi Et,1982,9
45,Roi Et,1983,11
45,Roi Et,1984,10
45,Roi Et,1985,9
45,Roi Et,1986,9
45,Roi Et,1987,9
45,Roi Et,1988,11
45,Roi Et,1989,8
45,Roi Et,1990,9
45,Roi Et,1991,10
45,Roi Et,1992,9
45,Roi Et,1993,8
45,Roi Et,1994,9
45,Roi Et,1995,9
45,Roi Et,1996,10
45,Roi Et,1997,10
45,Roi Et,1998,8
45,Roi Et,1999,10
45,Roi Et,2000,13
45,Roi Et,2001,11
45,Roi Et,2002,11
45,Roi Et,2003,9
45,Roi Et,2004,10
45,Roi Et,2005,8
45,Roi Et,2006,11
45,Roi Et,2007,12
45,Roi Et,2008,10
45,Roi Et,2009,11
45,Roi Et,2010,9
45,Roi Et,2011,12
45,Roi Et,2012,8
45,Roi Et,2013,12
45,Roi Et,2014,6
45,Roi Et,2015,9
45,Roi Et,2016,11
45,Roi Et,2017,12
45,Roi Et,2018,9
45,Roi Et,2019,10
45,Roi Et,2020,8
45,Roi Et,2021,10
45,Roi Et,2022,13
45,Roi Et,2023,12
46,Kalasin,1979,11
46,Kalasin,1980,8
46,Kalasin,1981,8
46,Kalasin,1982,8
46,Kalasin,1983,9
46,Kalasin,1984,9
46,Kalasin,1985,8
46,Kalasin,1986,8
46,Kalasin,1987,9
46,Kalasin,1988,10
46,Kalasin,1989,8
46,Kalasin,1990,10
46,Kalasin,1991,9
46,Kalasin,1992,8
46,Kalasin,1993,7
46,Kalasin,1994,9
46,Kalasin,1995,8
46,Kalasin,1996,10
46,Kalasin,1997,9
46,Kalasin,1998,8
46,Kalasin,1999,10
46,Kalasin,2000,12
46,Kalasin,2001,10
46,Kalasin,2002,10
46,Kalasin,2003,8
46,Kalasin,2004,9
46,Kalasin,2005,9
46,Kalasin,2006,10
46,Kalasin,2007,12
46,Kalasin,2008,11
46,Kalasin,2009,9
46,Kalasin,2010,10
46,Kalasin,2011,13
46,Kalasin,2012,9
46,Kalasin,2013,10
46,Kalasin,2014,6
46,Kalasin,2015,8
46,Kalasin,2016,12
46,Kalasin,2017,14
46,Kalasin,2018,10
46,Kalasin,2019,10
46,Kalasin,2020,8
46,Kalasin,2021,10
46,Kalasin,2022,12
46,Kalasin,2023,13
47,Sakon Nakhon,1979,12
47,Sakon Nakhon,1980,10
47,Sakon Nakhon,1981,12
47,Sakon Nakhon,1982,13
47,Sakon Nakhon,1983,8
47,Sakon Nakhon,1984,11
47,Sakon Nakhon,1985,8
47,Sakon Nakhon,1986,10
47,Sakon Nakhon,1987,10
47,Sakon Nakhon,1988,12
47,Sakon Nakhon,1989,10
47,Sakon Nakhon,1990,15
47,Sakon Nakhon,1991,11
47,Sakon Nakhon,1992,10
47,Sakon Nakhon,1993,10
47,Sakon Nakhon,1994,14
47,Sakon Nakhon,1995,10
47,Sakon Nakhon,1996,13
47,Sakon Nakhon,1997,11
47,Sakon Nakhon,1998,8
47,Sakon Nakhon,1999,13
47,Sakon Nakhon,2000,14
47,Sakon Nakhon,2001,12
47,Sakon Nakhon,2002,12
47,Sakon Nakhon,2003,10
47,Sakon Nakhon,2004,11
47,Sakon Nakhon,2005,13
47,Sakon Nakhon,2006,12
47,Sakon Nakhon,2007,14
47,Sakon Nakhon,2008,14
47,Sakon Nakhon,2009,10
47,Sakon Nakhon,2010,10
47,Sakon Nakhon,2011,16
47,Sakon Nakhon,2012,12
47,Sakon Nakhon,2013,12
47,Sakon Nakhon,2014,8
47,Sakon Nakhon,2015,9
47,Sakon Nakhon,2016,12
47,Sakon Nakhon,2017,17
47,Sakon Nakhon,2018,13
47,Sakon Nakhon,2019,11
47,Sakon Nakhon,2020,9
47,Sakon Nakhon,2021,11
47,Sakon Nakhon,2022,12
47,Sakon Nakhon,2023,14
48,Nakhon Phanom,1979,16
48,Nakhon Phanom,1980,11
48,Nakhon Phanom,1981,13
48,Nakhon Phanom,1982,14
48,Nakhon Phanom,1983,10
48,Nakhon Phanom,1984,15
48,Nakhon Phanom,1985,12
48,Nakhon Phanom,1986,13
48,Nakhon Phanom,1987,12
48,Nakhon Phanom,1988,13
48,Nakhon Phanom,1989,11
48,Nakhon Phanom,1990,19
48,Nakhon Phanom,1991,12
48,Nakhon Phanom,1992,11
48,Nakhon Phanom,1993,13
48,Nakhon Phanom,1994,15
48,Nakhon Phanom,1995,12
48,Nakhon Phanom,1996,15
48,Nakhon Phanom,1997,15
48,Nakhon Phanom,1998,10
48,Nakhon Phanom,1999,15
48,Nakhon Phanom,2000,17
48,Nakhon Phanom,2001,16
48,Nakhon Phanom,2002,16
48,Nakhon Phanom,2003,12
48,Nakhon Phanom,2004,12
48,Nakhon Phanom,2005,17
48,Nakhon Phanom,2006,15
48,Nakhon Phanom,2007,14
48,Nakhon Phanom,2008,16
48,Nakhon Phanom,2009,12
48,Nakhon Phanom,2010,12
48,Nakhon Phanom,2011,19
48,Nakhon Phanom,2012,14
48,Nakhon Phanom,2013,14
48,Nakhon Phanom,2014,12
48,Nakhon Phanom,2015,12
48,Nakhon Phanom,2016,14
48,Nakhon Phanom,2017,19
48,Nakhon Phanom,2018,16
48,Nakhon Phanom,2019,15
48,Nakhon Phanom,2020,9
48,Nakhon Phanom,2021,12
48,Nakhon Phanom,2022,12
48,Nakhon Phanom,2023,16
49,Mukdahan,1979,13
49,Mukdahan,1980,12
49,Mukdahan,1981,11
49,Mukdahan,1982,12
49,Mukdahan,1983,11
49,Mukdahan,1984,12
49,Mukdahan,1985,10
49,Mukdahan,1986,9
49,Mukdahan,1987,10
49,Mukdahan,1988,11
49,Mukdahan,1989,11
49,Mukdahan,1990,14
49,Mukdahan,1991,12
49,Mukdahan,1992,9
49,Mukdahan,1993,10
49,Mukdahan,1994,13
49,Mukdahan,1995,10
49,Mukdahan,1996,15
49,Mukdahan,1997,12
49,Mukdahan,1998,9
49,Mukdahan,1999,10
49,Mukdahan,2000,12
49,Mukdahan,2001,14
49,Mukdahan,2002,14
49,Mukdahan,2003,10
49,Mukdahan,2004,11
49,Mukdahan,2005,14
49,Mukdahan,2006,12
49,Mukdahan,2007,13
49,Mukdahan,2008,11
49,Mukdahan,2009,10
49,Mukdahan,2010,11
49,Mukdahan,2011,15
49,Mukdahan,2012,9
49,Mukdahan,2013,12
49,Mukdahan,2014,9
49,Mukdahan,2015,8
49,Mukdahan,2016,11
49,Mukdahan,2017,18
49,Mukdahan,2018,13
49,Mukdahan,2019,11
49,Mukdahan,2020,8
49,Mukdahan,2021,12
49,Mukdahan,2022,12
49,Mukdahan,2023,14
50,Chiang Mai,1979,4
50,Chiang Mai,1980,7
50,Chiang Mai,1981,7
50,Chiang Mai,1982,5
50,Chiang Mai,1983,6
50,Chiang Mai,1984,5
50,Chiang Mai,1985,7
50,Chiang Mai,1986,5
50,Chiang Mai,1987,6
50,Chiang Mai,1988,7
50,Chiang Mai,1989,5
50,Chiang Mai,1990,6
50,Chiang Mai,1991,5
50,Chiang Mai,1992,7
50,Chiang Mai,1993,4
50,Chiang Mai,1994,9
50,Chiang Mai,1995,7
50,Chiang Mai,1996,6
50,Chiang Mai,1997,5
50,Chiang Mai,1998,4
50,Chiang Mai,1999,6
50,Chiang Mai,2000,7
50,Chiang Mai,2001,8
50,Chiang Mai,2002,8
50,Chiang Mai,2003,5
50,Chiang Mai,2004,6
50,Chiang Mai,2005,8
50,Chiang Mai,2006,9
50,Chiang Mai,2007,6
50,Chiang Mai,2008,5
50,Chiang Mai,2009,6
50,Chiang Mai,2010,7
50,Chiang Mai,2011,8
50,Chiang Mai,2012,6
50,Chiang Mai,2013,6
50,Chiang Mai,2014,5
50,Chiang Mai,2015,6
50,Chiang Mai,2016,7
50,Chiang Mai,2017,10
50,Chiang Mai,2018,8
50,Chiang Mai,2019,5
50,Chiang Mai,2020,6
50,Chiang Mai,2021,8
50,Chiang Mai,2022,12
50,Chiang Mai,2023,8
51,Lamphun,1979,3
51,Lamphun,1980,6
51,Lamphun,1981,6
51,Lamphun,1982,6
51,Lamphun,1983,6
51,Lamphun,1984,5
51,Lamphun,1985,6
51,Lamphun,1986,6
51,Lamphun,1987,6
51,Lamphun,1988,7
51,Lamphun,1989,5
51,Lamphun,1990,5
51,Lamphun,1991,5
51,Lamphun,1992,7
51,Lamphun,1993,4
51,Lamphun,1994,9
51,Lamphun,1995,5
51,Lamphun,1996,7
51,Lamphun,1997,5
51,Lamphun,1998,3
51,Lamphun,1999,6
51,Lamphun,2000,7
51,Lamphun,2001,7
51,Lamphun,2002,8
51,Lamphun,2003,4
51,Lamphun,2004,6
51,Lamphun,2005,7
51,Lamphun,2006,9
51,Lamphun,2007,6
51,Lamphun,2008,5
51,Lamphun,2009,6
51,Lamphun,2010,9
51,Lamphun,2011,10
51,Lamphun,2012,6
51,Lamphun,2013,6
51,Lamphun,2014,5
51,Lamphun,2015,8
51,Lamphun,2016,7
51,Lamphun,2017,10
51,Lamphun,2018,8
51,Lamphun,2019,5
51,Lamphun,2020,7
51,Lamphun,2021,9
51,Lamphun,2022,11
51,Lamphun,2023,8
52,Lampang,1979,3
52,Lampang,1980,6
52,Lampang,1981,6
52,Lampang,1982,5
52,Lampang,1983,7
52,Lampang,1984,5
52,Lampang,1985,6
52,Lampang,1986,6
52,Lampang,1987,6
52,Lampang,1988,7
52,Lampang,1989,6
52,Lampang,1990,6
52,Lampang,1991,5
52,Lampang,1992,7
52,Lampang,1993,4
52,Lampang,1994,10
52,Lampang,1995,7
52,Lampang,1996,6
52,Lampang,1997,5
52,Lampang,1998,5
52,Lampang,1999,7
52,Lampang,2000,7
52,Lampang,2001,8
52,Lampang,2002,7
52,Lampang,2003,5
52,Lampang,2004,6
52,Lampang,2005,7
52,Lampang,2006,10
52,Lampang,2007,6
52,Lampang,2008,4
52,Lampang,2009,7
52,Lampang,2010,7
52,Lampang,2011,10
52,Lampang,2012,7
52,Lampang,2013,6
52,Lampang,2014,6
52,Lampang,2015,6
52,Lampang,2016,7
52,Lampang,2017,10
52,Lampang,2018,8
52,Lampang,2019,6
52,Lampang,2020,7
52,Lampang,2021,9
52,Lampang,2022,11
52,Lampang,2023,9
53,Uttaradit,1979,6
53,Uttaradit,1980,11
53,Uttaradit,1981,9
53,Uttaradit,1982,7
53,Uttaradit,1983,8
53,Uttaradit,1984,7
53,Uttaradit,1985,8
53,Uttaradit,1986,7
53,Uttaradit,1987,8
53,Uttaradit,1988,9
53,Uttaradit,1989,8
53,Uttaradit,1990,8
53,Uttaradit,1991,7
53,Uttaradit,1992,9
53,Uttaradit,1993,6
53,Uttaradit,1994,11
53,Uttaradit,1995,10
53,Uttaradit,1996,9
53,Uttaradit,1997,7
53,Uttaradit,1998,7
53,Uttaradit,1999,10
53,Uttaradit,2000,8
53,Uttaradit,2001,10
53,Uttaradit,2002,9
53,Uttaradit,2003,8
53,Uttaradit,2004,9
53,Uttaradit,2005,9
53,Uttaradit,2006,12
53,Uttaradit,2007,8
53,Uttaradit,2008,7
53,Uttaradit,2009,8
53,Uttaradit,2010,8
53,Uttaradit,2011,14
53,Uttaradit,2012,9
53,Uttaradit,2013,9
53,Uttaradit,2014,7
53,Uttaradit,2015,6
53,Uttaradit,2016,9
53,Uttaradit,2017,11
53,Uttaradit,2018,9
53,Uttaradit,2019,6
53,Uttaradit,2020,7
53,Uttaradit,2021,9
53,Uttaradit,2022,10
53,Uttaradit,2023,9
54,Phrae,1979,5
54,Phrae,1980,8
54,Phrae,1981,7
54,Phrae,1982,6
54,Phrae,1983,7
54,Phrae,1984,7
54,Phrae,1985,7
54,Phrae,1986,7
54,Phrae,1987,8
54,Phrae,1988,7
54,Phrae,1989,7
54,Phrae,1990,6
54,Phrae,1991,6
54,Phrae,1992,9
54,Phrae,1993,4
54,Phrae,1994,10
54,Phrae,1995,9
54,Phrae,1996,7
54,Phrae,1997,6
54,Phrae,1998,6
54,Phrae,1999,7
54,Phrae,2000,8
54,Phrae,2001,9
54,Phrae,2002,8
54,Phrae,2003,6
54,Phrae,2004,7
54,Phrae,2005,8
54,Phrae,2006,10
54,Phrae,2007,7
54,Phrae,2008,7
54,Phrae,2009,8
54,Phrae,2010,6
54,Phrae,2011,11
54,Phrae,2012,9
54,Phrae,2013,8
54,Phrae,2014,6
54,Phrae,2015,6
54,Phrae,2016,8
54,Phrae,2017,10
54,Phrae,2018,8
54,Phrae,2019,7
54,Phrae,2020,7
54,Phrae,2021,8
54,Phrae,2022,9
54,Phrae,2023,8
55,Nan,1979,5
55,Nan,1980,11
55,Nan,1981,7
55,Nan,1982,5
55,Nan,1983,7
55,Nan,1984,8
55,Nan,1985,6
55,Nan,1986,5
55,Nan,1987,7
55,Nan,1988,6
55,Nan,1989,5
55,Nan,1990,7
55,Nan,1991,6
55,Nan,1992,8
55,Nan,1993,6
55,Nan,1994,11
55,Nan,1995,12
55,Nan,1996,7
55,Nan,1997,7
55,Nan,1998,7
55,Nan,1999,9
55,Nan,2000,9
55,Nan,2001,11
55,Nan,2002,8
55,Nan,2003,6
55,Nan,2004,6
55,Nan,2005,9
55,Nan,2006,9
55,Nan,2007,7
55,Nan,2008,8
55,Nan,2009,9
55,Nan,2010,10
55,Nan,2011,14
55,Nan,2012,8
55,Nan,2013,7
55,Nan,2014,7
55,Nan,2015,6
55,Nan,2016,11
55,Nan,2017,10
55,Nan,2018,9
55,Nan,2019,8
55,Nan,2020,6
55,Nan,2021,7
55,Nan,2022,11
55,Nan,2023,7
56,Phayao,1979,4
56,Phayao,1980,7
56,Phayao,1981,8
56,Phayao,1982,6
56,Phayao,1983,8
56,Phayao,1984,7
56,Phayao,1985,7
56,Phayao,1986,5
56,Phayao,1987,8
56,Phayao,1988,6
56,Phayao,1989,7
56,Phayao,1990,8
56,Phayao,1991,6
56,Phayao,1992,7
56,Phayao,1993,5
56,Phayao,1994,11
56,Phayao,1995,12
56,Phayao,1996,7
56,Phayao,1997,7
56,Phayao,1998,8
56,Phayao,1999,10
56,Phayao,2000,7
56,Phayao,2001,12
56,Phayao,2002,8
56,Phayao,2003,6
56,Phayao,2004,7
56,Phayao,2005,10
56,Phayao,2006,9
56,Phayao,2007,8
56,Phayao,2008,7
56,Phayao,2009,8
56,Phayao,2010,9
56,Phayao,2011,12
56,Phayao,2012,9
56,Phayao,2013,8
56,Phayao,2014,7
56,Phayao,2015,5
56,Phayao,2016,10
56,Phayao,2017,10
56,Phayao,2018,10
56,Phayao,2019,6
56,Phayao,2020,6
56,Phayao,2021,8
56,Phayao,2022,12
56,Phayao,2023,7
57,Chiang Rai,1979,8
57,Chiang Rai,1980,10
57,Chiang Rai,1981,10
57,Chiang Rai,1982,7
57,Chiang Rai,1983,9
57,Chiang Rai,1984,8
57,Chiang Rai,1985,11
57,Chiang Rai,1986,6
57,Chiang Rai,1987,7
57,Chiang Rai,1988,8
57,Chiang Rai,1989,8
57,Chiang Rai,1990,10
57,Chiang Rai,1991,8
57,Chiang Rai,1992,10
57,Chiang Rai,1993,7
57,Chiang Rai,1994,13
57,Chiang Rai,1995,12
57,Chiang Rai,1996,7
57,Chiang Rai,1997,9
57,Chiang Rai,1998,8
57,Chiang Rai,1999,9
57,Chiang Rai,2000,9
57,Chiang Rai,2001,14
57,Chiang Rai,2002,9
57,Chiang Rai,2003,8
57,Chiang Rai,2004,9
57,Chiang Rai,2005,10
57,Chiang Rai,2006,11
57,Chiang Rai,2007,11
57,Chiang Rai,2008,7
57,Chiang Rai,2009,11
57,Chiang Rai,2010,12
57,Chiang Rai,2011,12
57,Chiang Rai,2012,10
57,Chiang Rai,2013,12
57,Chiang Rai,2014,10
57,Chiang Rai,2015,8
57,Chiang Rai,2016,11
57,Chiang Rai,2017,13
57,Chiang Rai,2018,11
57,Chiang Rai,2019,3
57,Chiang Rai,2020,3
57,Chiang Rai,2021,10
57,Chiang Rai,2022,13
57,Chiang Rai,2023,8
58,Mae Hong Son,1979,5
58,Mae Hong Son,1980,7
58,Mae Hong Son,1981,7
58,Mae Hong Son,1982,6
58,Mae Hong Son,1983,5
58,Mae Hong Son,1984,6
58,Mae Hong Son,1985,6
58,Mae Hong Son,1986,5
58,Mae Hong Son,1987,5
58,Mae Hong Son,1988,6
58,Mae Hong Son,1989,5
58,Mae Hong Son,1990,6
58,Mae Hong Son,1991,6
58,Mae Hong Son,1992,7
58,Mae Hong Son,1993,5
58,Mae Hong Son,1994,8
58,Mae Hong Son,1995,7
58,Mae Hong Son,1996,7
58,Mae Hong Son,1997,6
58,Mae Hong Son,1998,4
58,Mae Hong Son,1999,7
58,Mae Hong Son,2000,8
58,Mae Hong Son,2001,7
58,Mae Hong Son,2002,9
58,Mae Hong Son,2003,5
58,Mae Hong Son,2004,6
58,Mae Hong Son,2005,7
58,Mae Hong Son,2006,8
58,Mae Hong Son,2007,7
58,Mae Hong Son,2008,7
58,Mae Hong Son,2009,7
58,Mae Hong Son,2010,7
58,Mae Hong Son,2011,9
58,Mae Hong Son,2012,8
58,Mae Hong Son,2013,6
58,Mae Hong Son,2014,4
58,Mae Hong Son,2015,6
58,Mae Hong Son,2016,7
58,Mae Hong Son,2017,8
58,Mae Hong Son,2018,8
58,Mae Hong Son,2019,5
58,Mae Hong Son,2020,6
58,Mae Hong Son,2021,8
58,Mae Hong Son,2022,10
58,Mae Hong Son,2023,8
60,Nakhon Sawan,1979,5
60,Nakhon Sawan,1980,8
60,Nakhon Sawan,1981,7
60,Nakhon Sawan,1982,6
60,Nakhon Sawan,1983,10
60,Nakhon Sawan,1984,7
60,Nakhon Sawan,1985,8
60,Nakhon Sawan,1986,7
60,Nakhon Sawan,1987,7
60,Nakhon Sawan,1988,10
60,Nakhon Sawan,1989,6
60,Nakhon Sawan,1990,7
60,Nakhon Sawan,1991,6
60,Nakhon Sawan,1992,7
60,Nakhon Sawan,1993,8
60,Nakhon Sawan,1994,9
60,Nakhon Sawan,1995,9
60,Nakhon Sawan,1996,8
60,Nakhon Sawan,1997,7
60,Nakhon Sawan,1998,9
60,Nakhon Sawan,1999,10
60,Nakhon Sawan,2000,9
60,Nakhon Sawan,2001,8
60,Nakhon Sawan,2002,10
60,Nakhon Sawan,2003,8
60,Nakhon Sawan,2004,6
60,Nakhon Sawan,2005,9
60,Nakhon Sawan,2006,11
60,Nakhon Sawan,2007,8
60,Nakhon Sawan,2008,9
60,Nakhon Sawan,2009,10
60,Nakhon Sawan,2010,11
60,Nakhon Sawan,2011,11
60,Nakhon Sawan,2012,8
60,Nakhon Sawan,2013,10
60,Nakhon Sawan,2014,7
60,Nakhon Sawan,2015,7
60,Nakhon Sawan,2016,9
60,Nakhon Sawan,2017,10
60,Nakhon Sawan,2018,8
60,Nakhon Sawan,2019,7
60,Nakhon Sawan,2020,6
60,Nakhon Sawan,2021,10
60,Nakhon Sawan,2022,12
60,Nakhon Sawan,2023,7
61,Uthai Thani,1979,5
61,Uthai Thani,1980,7
61,Uthai Thani,1981,8
61,Uthai Thani,1982,7
61,Uthai Thani,1983,10
61,Uthai Thani,1984,7
61,Uthai Thani,1985,8
61,Uthai Thani,1986,7
61,Uthai Thani,1987,7
61,Uthai Thani,1988,10
61,Uthai Thani,1989,6
61,Uthai Thani,1990,7
61,Uthai Thani,1991,7
61,Uthai Thani,1992,8
61,Uthai Thani,1993,7
61,Uthai Thani,1994,9
61,Uthai Thani,1995,9
61,Uthai Thani,1996,9
61,Uthai Thani,1997,7
61,Uthai Thani,1998,8
61,Uthai Thani,1999,10
61,Uthai Thani,2000,8
61,Uthai Thani,2001,8
61,Uthai Thani,2002,9
61,Uthai Thani,2003,8
61,Uthai Thani,2004,6
61,Uthai Thani,2005,8
61,Uthai Thani,2006,9
61,Uthai Thani,2007,8
61,Uthai Thani,2008,9
61,Uthai Thani,2009,9
61,Uthai Thani,2010,10
61,Uthai Thani,2011,11
61,Uthai Thani,2012,8
61,Uthai Thani,2013,10
61,Uthai Thani,2014,6
61,Uthai Thani,2015,7
61,Uthai Thani,2016,9
61,Uthai Thani,2017,10
61,Uthai Thani,2018,8
61,Uthai Thani,2019,6
61,Uthai Thani,2020,8
61,Uthai Thani,2021,11
61,Uthai Thani,2022,11
61,Uthai Thani,2023,7
62,Kamphaeng Phet,1979,4
62,Kamphaeng Phet,1980,7
62,Kamphaeng Phet,1981,7
62,Kamphaeng Phet,1982,6
62,Kamphaeng Phet,1983,9
62,Kamphaeng Phet,1984,6
62,Kamphaeng Phet,1985,8
62,Kamphaeng Phet,1986,7
62,Kamphaeng Phet,1987,6
62,Kamphaeng Phet,1988,8
62,Kamphaeng Phet,1989,7
62,Kamphaeng Phet,1990,7
62,Kamphaeng Phet,1991,7
62,Kamphaeng Phet,1992,9
62,Kamphaeng Phet,1993,6
62,Kamphaeng Phet,1994,11
62,Kamphaeng Phet,1995,10
62,Kamphaeng Phet,1996,10
62,Kamphaeng Phet,1997,6
62,Kamphaeng Phet,1998,7
62,Kamphaeng Phet,1999,9
62,Kamphaeng Phet,2000,8
62,Kamphaeng Phet,2001,10
62,Kamphaeng Phet,2002,9
62,Kamphaeng Phet,2003,7
62,Kamphaeng Phet,2004,7
